Uniq Id,Crawl Timestamp,Product Url,Product Name,List Price,Sale Price,Brand,Gtin,Category,Available
7cd178e0b7bc2002ccd8bfe5429e30fe,2019-12-19 05:05:31 +0000,https://www.walmart.com/ip/Gared-Sports-9616WL-8-ft-Extension-Gared-Pro-S-Portable-Basketball-System-with-Wheel-Lift-FIBA-Approved/356559068,Gared Sports 9616WL 8 ft. Extension Gared Pro S Portable Basketball System with Wheel Lift FIBA Approved,13280.81,13280.81,Gared Sports,356559068,Sports & Outdoors | Sports | Basketball | Portable Basketball Hoops,False
28ff9da872e0789e1eddd0a8be5a00aa,2019-12-19 05:10:54 +0000,https://www.walmart.com/ip/First-Team-Hurricane-Triumph-Steel-Glass-Official-Size-Portable-Basketball-System44-Royal-Blue/465163126,First Team Hurricane Triumph Steel-Glass Official Size Portable Basketball System44; Royal Blue,7800.0,7800.0,First Team,465163126,Sports & Outdoors | Sports | Basketball | Portable Basketball Hoops,True
d2ab789a76ce2b3e6124b0a864f5eb7a,2019-12-19 05:20:34 +0000,https://www.walmart.com/ip/First-Team-Portable-Basketball-System-Hurricane-Triumph-ST-Color-Scarlet/116613982,First Team Portable Basketball System - Hurricane Triumph ST Color: Scarlet,7900.0,7900.0,First Team,116613982,Sports & Outdoors | Sports | Basketball | Portable Basketball Hoops,True
84bf39b625401b311daecf3c77d8c697,2019-12-19 05:19:15 +0000,https://www.walmart.com/ip/Hurricane-Triumph-Steel-Glass-Official-Size-Portable-Basketball-System-Sienna-Orange/402388556,"Hurricane Triumph Steel-Glass Official Size Portable Basketball System, Sienna Orange",7898.9,7898.9,NewAlthlete,402388556,Sports & Outdoors | Sports | Basketball | Portable Basketball Hoops,True
1e868c20a3ceb85f994ef4a7009335c7,2019-12-19 05:13:15 +0000,https://www.walmart.com/ip/First-Team-Hurricane-Triumph-ST-Steel-Glass-Official-Size-Portable-Basketball-System-Orange/746994868,"First Team Hurricane Triumph-ST Steel-Glass Official Size Portable Basketball System, Orange",7900.0,7900.0,First Team,746994868,Sports & Outdoors | Sports | Basketball | Portable Basketball Hoops,True
f9c586636ed4e3550dc21d9b96e74a86,2019-12-19 05:01:46 +0000,https://www.walmart.com/ip/First-Team-Hurricane-Triumph-Steel-Glass-Official-Size-Portable-Basketball-System44-Columbia-Blue/347046567,First Team Hurricane Triumph Steel-Glass Official Size Portable Basketball System44; Columbia Blue,7800.0,7800.0,First Team,347046567,Sports & Outdoors | Sports | Basketball | Portable Basketball Hoops,True
6565eb8a25d0cc4b6529b21fd82ba98a,2019-12-19 05:04:24 +0000,https://www.walmart.com/ip/8-ft-Gared-Pro-S-Portable-Basketball-System-Extension-Portable-Basketball-Backstops-FIBA-Approved/217770427,8 ft. Gared Pro S Portable Basketball System Extension Portable Basketball Backstops FIBA Approved,12295.81,12295.81,PerfectPitch,217770427,Sports & Outdoors | Sports | Basketball | Portable Basketball Hoops,False
1c8649bf637dc450b1576b445a44ba42,2019-12-19 09:06:33 +0000,https://www.walmart.com/ip/First-Team-Galaxy-Express-SBS-Titanium-Competition-Titanium-Volleyball-System-with-Sockets44-Columbia-Blue/964984890,First Team Galaxy Express-SBS Titanium Competition Titanium Volleyball System with Sockets44; Columbia Blue,6197.0,6197.0,First Team,964984890,Sports & Outdoors | Sports | Volleyball | Volleyball Accessories,True
eabeaf78d5aee377c2a077cb0fb17181,2019-12-19 05:17:00 +0000,https://www.walmart.com/ip/Storm-Arena-Steel-Glass-Portable-Basketball-System-With-Official-Glass-Backboard-Kelly-Green/783387906,"Storm Arena Steel-Glass Portable Basketball System With Official Glass Backboard, Kelly Green",6249.9,6249.9,NewAlthlete,783387906,Sports & Outdoors | Sports | Basketball | Portable Basketball Hoops,True
